item,itemLabel,startDate,endDate
Q22507693,Víctor Jaime Majó,1949-01-29,1950-10-01
,Aristóbulo Reyes,1950-10-06,1952-12-22
Q104471047,Carlos Garzoni,1952-12-23,1954-12-31
Q104815434,Ángel Juan Manni,1955-01-01,1955-10-08
Q5726148,Benjamín Rattenbach,1955-12-20,1956-10-17
Q22237868,Francisco Antonio Imaz,1956-10-18,1956-12-06
Q20970111,Heriberto Ahrens,1956-12-06,1958-05-29
,Vicente Baroja,1958-07-24,1959-07-23
,Juan Bautista Picca,1959-08-01,1963-01-20
,Carlos Bertoglio,1963-01-21,1965-12-31
Q5750056,Carlos Guido Natal Coda,1965-12-31,1966-12-21
,Jorge Alberto Boffi,1966-12-28,1967-12-22
,José Jaime Toscano,1967-12-22,1969-11-13
,Ricardo Salas,1969-12-15,1970-12-16
Q60718247,Ezequiel Martínez,1971-03-01,1971-10-01
Q9003164,Hermes Quijada,1971-12-22,1972-11-03
Q1559964,Osvaldo Cacciatore,1972-11-03,1973-02-19
Q5752266,Carlos Álvarez,1973-02-19,1973-06-12
,Pablo Arati,1973-06-12,1973-12-07
,Luis Betti,1973-12-27,1974-12-29
,Ernesto Della Croce,1974-12-30,1975-05-21
Q75853,Jorge Rafael Videla,1975-07-04,1975-08-27
Q104450471,Eduardo Betti,1975-09-09,1976-01-18
Q99254459,Justo Guillermo Padilla,1976-01-19,1977-02-22
Q99249665,Julio Antonio Torti,1977-02-23,1977-12-15
Q99227933,Pablo Osvaldo Apella,1977-12-15,1979-01-24
Q99260980,José María Romero,1979-01-25,1979-12-31
Q5901921,Horacio Tomás Liendo,1980-01-02,1981-03-29
Q5860019,Llamil Reston,1981-03-30,1981-12-10
Q65648487,Leopoldo Suárez del Cerro,1981-12-11,1982-09-09
Q3243930,Carlos Büsser,1982-09-20,1983-12-15
Q64374229,Julio Fernández Torres,1983-12-16,1985-03-07
Q7701098,Teodoro Waldner,1985-03-08,1989-07-11
Q97695831,Emilio José Osses,1989-07-12,1992-08-13
Q104587782,Andrés Antonietti,1992-09-01,1992-11-30
Q64399711,Mario Cándido Díaz,1922-11-30,1996-10-23
Q89412147,Jorge Enrico,1996-10-23,1997-08-27
Q65159742,Carlos María Zabala,1997-08-27,1999-12-09
Q89369863,Juan Carlos Mugnolo,1999-12-10,2003-05-20
Q89366518,Jorge Alberto Chevalier,2003-05-20,2013-06-26
Q89370983,Luis María Carena,2013-06-26,2016-01-26
Q22252165,Bari del Valle Sosa,2016-01-26,2020-02-27
Q86466895,Juan Martín Paleo,2020-02-27,
