@@,itemlabel,item,startdate,enddate
+++,Felipe Sapag,Q5442052,1983-12-10,1987-12-10
+++,Pedro Salvatori,Q6070106,1987-12-10,1991-12-10
+++,Jorge Sobisch,Q614102,1991-12-10,1995-12-10
+++,Felipe Sapag,Q5442052,1995-12-10,1999-12-10
+++,Jorge Sobisch,Q614102,1999-12-10,2007-12-10
+++,Jorge Sapag,Q4408025,2007-12-10,2015-12-10
