item,itemLabel,startDate,endDate,sourceDate,psid
Q591796,Ángel Rozas,1995-12-10,2003-12-10,,Q591796-6B328F30-7217-4B26-ACBB-32A7DD2B4240
Q7373214,Roy Nikisch,2003-12-10,2007-12-10,,Q7373214-E95AD590-7E7B-4485-BFD8-E9E08EFB04C4
Q4837917,Jorge Capitanich,2007-12-10,2013-11-20,,Q4837917-EF6FD5DD-1297-4495-BA3F-9AE105C66C75
Q5849619,Juan Carlos Bacileff Ivanoff,2013-11-20,2015-02-27,,Q5849619-39D31403-37E8-41BF-9BBB-AAD898F3F53F
Q4837917,Jorge Capitanich,2015-02-27,2015-12-10,,Q4837917-E0C7DF43-0EB1-43DC-91F0-25F79B269227
Q20969964,Domingo Peppo,2015-12-10,2019-12-10,,Q20969964-60603501-FF23-41F3-9899-F19C0FD7488C
Q4837917,Jorge Capitanich,2019-12-10,,,Q4837917-99621494-DCD1-4192-8560-C4C73759DE6F
