item,itemLabel,startDate,endDate,sourceDate,psid
Q6166169,Walter Barbero,1999,2003,,Q6166169-66FE7D24-873D-4BA5-8401-59894B8EA8BE
Q5751612,Carlos Rohde,2003,2005,,Q5751612-75067583-2DC2-4FF6-941E-EAD9ADFDB939
Q5819717,Eduardo Schiaffino,2005,2006,,Q5819717-85E7A443-7BA8-497B-9547-8BCA55E53C06
Q2837184,Normando Costantino,2006,2013,,Q2837184-6DC7CFFB-C71B-4F1E-B4CB-FB9B216BA49D
Q16298048,Mario Callejo,2013,2016,,Q16298048-02D6E492-EE92-41FD-B5BF-2984DECB17ED
Q22230762,Enrique Amrein,2016,2020,,Q22230762-3317BA1F-2434-4242-8664-D6711F6CF19B
Q86458161,Xavier Isaac,2020-02-28,,,Q86458161-a9bb72d5-4e86-a296-a05c-f03ea7bd9a86
