item,itemLabel,startDate,endDate,sourceDate,psid
Q7376501,Rubén Marín,1991-12-10,2003-12-10,,Q7376501-52D9ABEF-DF76-4A9F-A565-BFD46CEB07BA
Q5042759,Carlos Verna,2003-12-10,2007-12-10,,Q5042759-29BD7789-FD57-43FF-96DF-3C131050F9B3
Q4838357,Óscar Jorge,2007-12-10,2015-12-10,,Q4838357-E7A3F204-902D-4A3B-9153-F968E808876D
Q5042759,Carlos Verna,2015-12-10,2019-12-10,,Q5042759-B134D623-DD32-416E-97E3-697827709002
Q21856301,Sergio Ziliotto,2019-12-10,,2022-07-09,Q21856301-64D88122-4576-47C5-AC99-7F7DD35066CD
