item,itemLabel,startDate,endDate
Q5482726,Carlos Maximiliano von der Becke,1943,1946
Q5806251,Diego Isidro Mason,1946,1948
Q89626554,Juan Carlos Sanguinetti,1948,1950
Q30539180,Ángel Ovidio Solari,1950,1951-11-14
Q96624523,Alfredo Andrés Ávalos,1951-11-14,1953-09-23
Q739234,José Domingo Molina Gómez,1953-09-23,1955-09-23
Q5804954,Julio Lagos,1955,1956
,Francisco José Zerda,1956,1956
,Luis Carlos Raimundo Bussetti,1956,1957
Q17310378,Arturo Ossorio Arana,1957,1958
Q5906436,Héctor Solanas Pacheco,1958,1959
Q20015671,Carlos Toranzo Montero,1959,1961
Q16624442,Raúl Poggi,1961,1962
Q5947762,Juan Bautista Loza,1962,1962
Q5948397,Juan Carlos Lorio,1962,1962
Q365326,Juan Carlos Onganía,1962,1965
Q4845362,Pascual Pistarini,1965,1966
Q9016548,Julio Rodolfo Alsogaray,1966,1968
Q345487,Alejandro Agustín Lanusse,1968-08-26,1973-05-25
Q3183868,Jorge Raúl Carcagno,1973-05-25,1973-12-19
Q5972183,Leandro Enrique Anaya,1973-12-19,1975-05-13
Q5663214,Alberto Numa Laplane,1975-05-13,1975-08-27
Q75853,Jorge Rafael Videla,1975-08-27,1978-07-31
Q313996,Roberto Eduardo Viola,1978-07-31,1979-12-29
Q124993,Leopoldo Fortunato Galtieri,1979-12-29,1982-06-18
Q177663,Cristino Nicolaides,1982-06-18,1983-12-16
Q2837468,Jorge Hugo Arguindegui,1983-12-16,1984-07-04
Q6108413,Ricardo Gustavo Pianta,1984-07-05,1985-03-04
Q5906417,Héctor Luis Ríos Ereñú,1985-03-04,1987-04-22
Q5938739,José Segundo Dante Caridi,1987-04-22,1988-12-21
Q5865850,Francisco Eduardo Gassino,1988-12-22,1989-07-08
Q5921295,Isidro Bonifacio Cáceres,1989-07-12,1990-03-21
Q6002516,Martín Félix Bonnet,1990-03-26,1991-11-01
Q538049,Martín Antonio Balza,1991-11-04,1999-12-10
Q6960043,Ricardo Guillermo Brinzoni,1999-12-10,2003-05-28
Q6109597,Roberto Fernando Bendini,2003-05-28,2008-09-19
Q5982689,Luis Alberto Pozzi,2008-09-23,2013-07-03
Q16301521,César Santos Gerardo del Corazón de Jesús Milani,2013-07-03,2015-06-24
Q20441940,Ricardo Luis Cundom,2015-06-24,2016-01-25
Q22251998,Diego Luis Suñer,2016-01-25,2018-02-15
Q48873003,Claudio Ernesto Pasqualini,2018-02-15,2020-02-28
Q86469710,Agustín Humberto Cejas,2020-02-28,2021-12-15
,Guillermo Olegario Gonzalo Pereda,2021-12-15,
